stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,mechanism,imputer_display,protocol,source_artifact
classification,SimpleMean,EnsembleSoft,0.05,5,4,0.8762259969414055,0.8688835910915501,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9328621908127208,0.9230769230769232,0.9428571428571428,0.8808290155440415,0.8673469387755102,0.8947368421052632,0.7529411764705882,0.8,0.7111111111111111,0.9382716049382716,0.95,0.926829268292683,18052,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,5,5,0.8786265731488541,0.8579232171337434,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9220338983050848,0.8774193548387097,0.9714285714285714,0.8829787234042553,0.8924731182795699,0.8736842105263158,0.759493670886076,0.8571428571428571,0.6818181818181818,0.95,1.0,0.9047619047619048,18052,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,1,0.8751839107774637,0.8717627401837927,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9117647058823528,0.9393939393939394,0.8857142857142857,0.8910891089108911,0.8411214953271028,0.9473684210526316,0.8260869565217391,0.8085106382978723,0.8444444444444444,0.8717948717948718,0.9444444444444444,0.8095238095238095,18052,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,2,0.8944498609396467,0.8822055137844612,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9315068493150684,0.8947368421052632,0.9714285714285714,0.8804347826086957,0.9101123595505618,0.8526315789473684,0.8275862068965517,0.8571428571428571,0.8,0.9382716049382716,0.9743589743589745,0.9047619047619048,18052,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,3,0.8671155655843523,0.8621658312447785,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9257950530035336,0.916083916083916,0.9357142857142856,0.8571428571428571,0.8617021276595744,0.8526315789473684,0.7472527472527473,0.7391304347826086,0.7555555555555555,0.9382716049382716,0.9743589743589745,0.9047619047619048,18052,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,4,0.8633451848002318,0.8582632903396703,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9148936170212766,0.908450704225352,0.9214285714285714,0.8645833333333334,0.8556701030927835,0.8736842105263158,0.735632183908046,0.7619047619047619,0.7111111111111111,0.9382716049382716,0.95,0.926829268292683,18052,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,5,5,0.8735107290167746,0.8515521758942812,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9283276450511946,0.8888888888888888,0.9714285714285714,0.8854166666666666,0.8762886597938144,0.8947368421052632,0.7435897435897436,0.8529411764705882,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,18052,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,5,1,0.8810588299150813,0.8764724310776943,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9124087591240876,0.9328358208955224,0.8928571428571429,0.89,0.8476190476190476,0.936842105263158,0.8387096774193549,0.8125,0.8666666666666667,0.8831168831168831,0.9714285714285714,0.8095238095238095,18052,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,5,2,0.8861247338771854,0.8751566416040101,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9246575342465754,0.8881578947368421,0.9642857142857144,0.8633879781420765,0.8977272727272727,0.8315789473684211,0.8181818181818182,0.8372093023255814,0.8,0.9382716049382716,0.9743589743589745,0.9047619047619048,18052,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,5,3,0.8743272910541647,0.8710421888053468,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9257950530035336,0.916083916083916,0.9357142857142856,0.851063829787234,0.8602150537634409,0.8421052631578947,0.7692307692307693,0.7608695652173914,0.7777777777777778,0.951219512195122,0.975,0.9285714285714286,18052,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,5,4,0.8723718142013777,0.8653121625201216,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9219858156028368,0.9154929577464788,0.9285714285714286,0.8762886597938144,0.8585858585858586,0.8947368421052632,0.7529411764705882,0.8,0.7111111111111111,0.9382716049382716,0.95,0.926829268292683,18052,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,5,5,0.8763957814971425,0.8546024151287309,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9251700680272108,0.8831168831168831,0.9714285714285714,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.759493670886076,0.8571428571428571,0.6818181818181818,0.9367088607594936,1.0,0.8809523809523809,18052,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,6,1,0.8642279867172198,0.862531328320802,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9003690036900369,0.931297709923664,0.8714285714285714,0.8756218905472637,0.8301886792452831,0.9263157894736842,0.8125,0.7647058823529411,0.8666666666666667,0.868421052631579,0.9705882352941176,0.7857142857142857,18053,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,6,2,0.8970546524256772,0.8857769423558898,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9387755102040816,0.8961038961038961,0.9857142857142858,0.8950276243093923,0.9418604651162792,0.8526315789473684,0.8275862068965517,0.8571428571428571,0.8,0.926829268292683,0.95,0.9047619047619048,18053,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,6,3,0.8824432411388933,0.8760442773600668,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9166666666666666,0.8918918918918919,0.9428571428571428,0.8369565217391305,0.8651685393258427,0.8105263157894737,0.8131868131868132,0.8043478260869565,0.8222222222222222,0.9629629629629628,1.0,0.9285714285714286,18053,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,6,4,0.8704456162117453,0.8656160217617214,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9247311827956988,0.9280575539568344,0.9214285714285714,0.882051282051282,0.86,0.9052631578947368,0.75,0.7674418604651163,0.7333333333333333,0.925,0.9487179487179488,0.902439024390244,18053,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,6,5,0.8839288383128376,0.8601361357940306,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9220338983050848,0.8774193548387097,0.9714285714285714,0.900523560209424,0.8958333333333334,0.9052631578947368,0.7631578947368421,0.90625,0.6590909090909091,0.95,1.0,0.9047619047619048,18053,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,6,1,0.8698249714629127,0.8690267335004176,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9117647058823528,0.9393939393939394,0.8857142857142857,0.8743718592964824,0.8365384615384616,0.9157894736842104,0.8247422680412371,0.7692307692307693,0.8888888888888888,0.868421052631579,0.9705882352941176,0.7857142857142857,18053,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,6,2,0.9002672784704333,0.8874686716791981,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9347079037800688,0.9006622516556292,0.9714285714285714,0.8924731182795699,0.912087912087912,0.8736842105263158,0.8470588235294118,0.9,0.8,0.926829268292683,0.95,0.9047619047619048,18053,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,6,3,0.8785808456540164,0.8731203007518797,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9198606271777005,0.8979591836734694,0.9428571428571428,0.8432432432432433,0.8666666666666667,0.8210526315789474,0.8,0.8,0.8,0.951219512195122,0.975,0.9285714285714286,18053,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,6,4,0.8787661966024345,0.8746375593455182,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9247311827956988,0.9280575539568344,0.9214285714285714,0.8762886597938144,0.8585858585858586,0.8947368421052632,0.7640449438202247,0.7727272727272727,0.7555555555555555,0.95,0.9743589743589745,0.926829268292683,18053,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,6,5,0.8773687422255003,0.8541837548416497,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9283276450511946,0.8888888888888888,0.9714285714285714,0.8911917098445595,0.8775510204081632,0.9052631578947368,0.7532467532467533,0.8787878787878788,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,18053,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,6,1,0.8623986915935051,0.8640664160401001,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8996282527881041,0.937984496124031,0.8642857142857143,0.8656716417910447,0.8207547169811321,0.9157894736842104,0.8125,0.7647058823529411,0.8666666666666667,0.8717948717948718,0.9444444444444444,0.8095238095238095,18053,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,6,2,0.9000865058164823,0.8866228070175439,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9351535836177476,0.8954248366013072,0.9785714285714284,0.8913043478260869,0.9213483146067416,0.8631578947368421,0.8470588235294118,0.9,0.8,0.926829268292683,0.95,0.9047619047619048,18053,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,6,3,0.8860703459498309,0.880858395989975,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9236111111111112,0.8986486486486487,0.95,0.8478260869565217,0.8764044943820225,0.8210526315789474,0.8089887640449438,0.8181818181818182,0.8,0.963855421686747,0.975609756097561,0.9523809523809524,18053,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,6,4,0.8700416244025915,0.8664504248425943,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9214285714285714,0.9214285714285714,0.9214285714285714,0.8704663212435233,0.8571428571428571,0.8842105263157894,0.75,0.7674418604651163,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18053,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,6,5,0.8799594158006299,0.8568153337890181,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9283276450511946,0.8888888888888888,0.9714285714285714,0.9015544041450776,0.8877551020408163,0.9157894736842104,0.7532467532467533,0.8787878787878788,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,18053,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,7,1,0.8751839107774637,0.8717627401837927,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9117647058823528,0.9393939393939394,0.8857142857142857,0.8910891089108911,0.8411214953271028,0.9473684210526316,0.8260869565217391,0.8085106382978723,0.8444444444444444,0.8717948717948718,0.9444444444444444,0.8095238095238095,18054,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,7,2,0.90895553047364,0.8951649958228907,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.952054794520548,0.9144736842105264,0.9928571428571428,0.9247311827956988,0.945054945054945,0.9052631578947368,0.8433734939759037,0.9210526315789472,0.7777777777777778,0.9156626506024096,0.926829268292683,0.9047619047619048,18054,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,7,3,0.8922868620762253,0.8907372598162072,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9257950530035336,0.916083916083916,0.9357142857142856,0.8663101604278075,0.8804347826086957,0.8526315789473684,0.8131868131868132,0.8043478260869565,0.8222222222222222,0.963855421686747,0.975609756097561,0.9523809523809524,18054,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,7,4,0.8709060343200519,0.8629844428143529,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9148936170212766,0.908450704225352,0.9214285714285714,0.8762886597938144,0.8585858585858586,0.8947368421052632,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.925,0.9487179487179488,0.902439024390244,18054,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,7,5,0.864211245014739,0.8435634540897698,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.910958904109589,0.875,0.95,0.875,0.865979381443299,0.8842105263157894,0.7341772151898734,0.8285714285714286,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,18054,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,7,1,0.8710947183897039,0.869423558897243,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9084249084249084,0.9323308270676692,0.8857142857142857,0.8743718592964824,0.8365384615384616,0.9157894736842104,0.8297872340425532,0.7959183673469388,0.8666666666666667,0.8717948717948718,0.9444444444444444,0.8095238095238095,18054,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,7,2,0.9034509909114438,0.8881161236424395,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9452054794520548,0.9078947368421052,0.9857142857142858,0.8983957219251337,0.9130434782608696,0.8842105263157894,0.8433734939759037,0.9210526315789472,0.7777777777777778,0.926829268292683,0.95,0.9047619047619048,18054,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,7,3,0.8752102402937668,0.8679615705931495,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9166666666666666,0.8918918918918919,0.9428571428571428,0.8387096774193549,0.8571428571428571,0.8210526315789474,0.7816091954022989,0.8095238095238095,0.7555555555555555,0.963855421686747,0.975609756097561,0.9523809523809524,18054,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,7,4,0.8824340811572411,0.8744391466471056,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9295774647887324,0.9166666666666666,0.9428571428571428,0.8854166666666666,0.8762886597938144,0.8947368421052632,0.7764705882352941,0.825,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18054,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,7,5,0.8673092630409222,0.8445033037138301,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9152542372881356,0.8709677419354839,0.9642857142857144,0.8736842105263158,0.8736842105263158,0.8736842105263158,0.7435897435897436,0.8529411764705882,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,18054,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,7,1,0.8692194901872321,0.8656537176274017,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9090909090909092,0.925925925925926,0.8928571428571429,0.8787878787878788,0.8446601941747572,0.9157894736842104,0.8172043010752689,0.7916666666666666,0.8444444444444444,0.8717948717948718,0.9444444444444444,0.8095238095238095,18054,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,7,2,0.9049869641264324,0.8928258145363409,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9488054607508531,0.9084967320261438,0.9928571428571428,0.907103825136612,0.9431818181818182,0.8736842105263158,0.8372093023255814,0.8780487804878049,0.8,0.926829268292683,0.95,0.9047619047619048,18054,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,7,3,0.8796345234478887,0.8723788638262322,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9236111111111112,0.8986486486486487,0.95,0.8494623655913979,0.8681318681318682,0.8315789473684211,0.7816091954022989,0.8095238095238095,0.7555555555555555,0.963855421686747,0.975609756097561,0.9523809523809524,18054,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,7,4,0.8793948095252335,0.8708791796564581,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9181494661921707,0.9148936170212766,0.9214285714285714,0.8979591836734694,0.8712871287128713,0.9263157894736842,0.7764705882352941,0.825,0.7333333333333333,0.925,0.9487179487179488,0.902439024390244,18054,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
